tm,BSD,BS,DQG,DW,HY,HX,MW,MZ,ZYG,OBS
2026/4/13 3:00,0,0,0,0,0,0,0,0,0,7.282343255
2026/4/13 4:00,0,0,0,0,0,0,0,0,0,7.172811161
2026/4/13 5:00,0,0,0,0,0,0,0,0,0,7.065811974
2026/4/13 6:00,0,0,0,0,0,0,0,0,0,6.961253206
2026/4/13 7:00,0,0,0,0,0,0,0,0,0,6.859046665
2026/4/13 8:00,0,0,0,0,0,0,0,0,0,6.759108236
2026/4/13 9:00,0,0,0,0,0,0,0,0,0,6.661357675
2026/4/13 10:00,0,0,0,0,0,0,0,0,0,6.565718415
2026/4/13 11:00,0,0,0,0,0,0,0,0,0,6.472117381
2026/4/13 12:00,0,0,0,0,0,0,0,0,0,6.380484813
2026/4/13 13:00,0,0,0,0,0,0,0,0,0,6.290754102
2026/4/13 14:00,0,0,0,0,0,0,0,0,0,6.202861632
2026/4/13 15:00,0,0,0,0,0,0,0,0,0,6.11674663
2026/4/13 16:00,0,0,0,0,0,0,0,0,0,6.032351026
2026/4/13 17:00,0,0,0,0,0,0,0,0,0,5.949619316
2026/4/13 18:00,0,0,0,0,0,0,0,0,0,5.868498437
2026/4/13 19:00,0,0,0,0,0,0,0,0,0,5.788937645
2026/4/13 20:00,0,0,0,0,0,0,0,0,0,5.710888402
2026/4/13 21:00,0,0,0,0,0,0,0,0,0,5.634304266
2026/4/13 22:00,0.094444445,0,0,0,0,0.233333333,0.066666667,0,0.193333333,5.559140787
2026/4/13 23:00,0,0,0,0.433333333,0,0,0,0,0,5.485355411
2026/4/14 0:00,0,0,0,0,0,0,0,0,0,5.412907389
2026/4/14 1:00,0,0,0,0,0,0,0,0,0,5.341757682
2026/4/14 2:00,0,0,0,0,0,0,0,0,0,5.271868887
2026/4/14 3:00,0,0,0.066666667,0,0.1,0,0.066666667,0,0,5.203205151
2026/4/14 4:00,0.341666667,0,0.28,1.066058652,0.633333333,0,0.208333333,0,0.5,5.135732098
2026/4/14 5:00,0,0,0,0,0,0,0,0,0,5.069416757
2026/4/14 6:00,0,0,0,0,0,0,0,0,0,5.004227496
2026/4/14 7:00,0,0,0.066666667,0,0.126666667,0,0,0,0,4.940133956
2026/4/14 8:00,0,0,0,0,0,0,0.566666667,0.133333333,0,4.877106991
2026/4/14 9:00,0,0.256283271,0.188259264,0,0.406861343,0.116666667,0.094444445,0,0,4.815118609
2026/4/14 10:00,0,1.92,9,1.2,2.800000002,1.2,0,0,0,4.776355786
2026/4/14 11:00,0,0,8.4,0,0,0,0,0,0,4.717821291
2026/4/14 12:00,6,0,0,1.999999998,7.999999998,0,0,0,0,4.658275721
2026/4/14 13:00,0,0,0,0,0,0,6.400000002,0,0,4.599887805
2026/4/14 14:00,0,9.394852974,0,1.2,9.799999998,2.4,7.5,0,0,4.542607751
2026/4/14 15:00,3.2844555,0,2.668620094,3.2844555,4.92668325,0,4.762460475,4.105569375,1.026392344,4.486389047
2026/4/14 16:00,2.49282183,0,0,0,2.323744627,0,0,0,0,5.089994626
2026/4/14 17:00,0.133333333,0.188888889,0.186666667,0.2,0.206666667,0.12,0.144444445,0.15,0,5.00905151
2026/4/14 18:00,0.089666759,0,0.226015009,0,0,0,0,0.627667316,0.179333519,4.933136403
2026/4/14 19:00,0.208333333,0,0.216666667,0,0,0,0.566666667,0.1,0,4.861788903
2026/4/14 20:00,0,0.963772148,0,0,1.3,0,0.833987041,0,0,4.885115443
2026/4/14 21:00,0,1.006543024,0,0,0,0,0,0,0,5.041822378
2026/4/14 22:00,0,0,0,0,0,0,0,0,0.483914915,20.40151625
2026/4/14 23:00,0,0,0,0.25,0,0.2,0.166666667,0.1,0,32.1405055
2026/4/15 0:00,0,0,0,0,0,0,0,0.493593214,0,58.91976463
2026/4/15 1:00,0,0,0,0.211111111,0,0.277777778,0.24826576,0,0,66.37148452
2026/4/15 2:00,1.112597247,0,0,0,0,0,0,0,0,121.4422777
2026/4/15 3:00,0,0,0,0,0.194444445,0,0.166666667,0.198153895,0.166666667,162.8966119
2026/4/15 4:00,0.194444445,0.314689715,0,0,0,0.233333333,0,0,0.433333333,162.9310016
2026/4/15 5:00,0,0,0,0,0,0,0,0,0,156.632535
2026/4/15 6:00,0,0,0,0,0,0,0,0,0,150.2172867
2026/4/15 7:00,0,0,0,0,0,0,0,0,0,144.0161475
2026/4/15 8:00,0,0,0,0,0,0,0,0,0,141.0008893
2026/4/15 9:00,0,0,0,0,0,0,0,0,0,135.1351949
2026/4/15 10:00,0,0,0,0,0,0,0,0,0,128.8333356
2026/4/15 11:00,0,0,0,0,0,0,0,0,0,123.1339581
2026/4/15 12:00,0,0,0,0,0,0,0,0,0,117.4530416
2026/4/15 13:00,0,0,0,0,0,0,0,0,0,112.3189586
2026/4/15 14:00,0,0,0,0,0,0,0,0,0,107.8220053
2026/4/15 15:00,0,0,0,0,0,0,0,0,0,103.1515222
2026/4/15 16:00,0,0,0,0,0,0,0,0,0,99.14468972
2026/4/15 17:00,0,0,0,0,0,0,0,0,0,94.6192951
2026/4/15 18:00,0,0,0,0,0,0,0,0,0,90.32634959
2026/4/15 19:00,0,0,0,0,0,0,0,0,0,86.25339859
2026/4/15 20:00,0,0,0,0,0,0,0,0,0,82.38867096
2026/4/15 21:00,0,0,0,0,0,0,0,0,0,78.72104071
2026/4/15 22:00,0,0,0,0,0,0,0,0,0,75.23999092
2026/4/15 23:00,0,0,0,0,0,0,0,0,0,71.93557967
2026/4/16 0:00,0,0,0,0,0,0,0,0,0,68.79840797
2026/4/16 1:00,0,0,0,0,0,0,0,0,0,65.81958947
2026/4/16 2:00,0,0,0,0,0,0,0,0,0,62.99072192
2026/4/16 3:00,0,0,0,0,0,0,0,0,0,60.30386027
2026/4/16 4:00,0,0,0,0,0,0,0,0,0,57.75149125
2026/4/16 5:00,0,0,0,0,0,0,0,0,0,55.32650942
2026/4/16 6:00,0,0,0,0,0,0,0,0,0,53.02219458
2026/4/16 7:00,0,0,0,0,0,0,0,0,0,50.83219046
2026/4/16 8:00,0,0,0,0,0,0,0,0,0,48.75048457
2026/4/16 9:00,0,0,0,0,0,0,0,0,0,46.77138929
2026/4/16 10:00,0,0,0,0,0,0,0,0,0,44.88952386
2026/4/16 11:00,0,0,0,0,0,0,0,0,0,43.09979757
2026/4/16 12:00,0,0,0,0,0,0,0,0,0,41.39739375
2026/4/16 13:00,0,0,0,0,0,0,0,0,0,39.77775474
2026/4/16 14:00,0,0,0,0,0,0,0,0,0,38.23656765
2026/4/16 15:00,0,0,0,0,0,0,0,0,0,36.76975098
2026/4/16 16:00,0,0,0,0,0,0,0,0,0,35.37344191
2026/4/16 17:00,0,0,0,0,0,0,0,0,0,34.04398437
2026/4/16 18:00,0,0,0,0,0,0,0,0,0,32.77791773
2026/4/16 19:00,0,0,0,0,0,0,0,0,0,31.57196615
2026/4/16 20:00,0,0,0,0,0,0,0,0,0,30.42302849
2026/4/16 21:00,0,0,0,0,0,0,0,0,0,29.32816883
2026/4/16 22:00,0,0,0,0,0,0,0,0,0,28.28460744
2026/4/16 23:00,0,0,0,0,0,0,0,0,0,27.28971233
2026/4/17 0:00,0,0,0,0,0,0,0,0,0,26.34099124
2026/4/17 1:00,0,0,0,0,0,0,0,0,0,25.43608404
2026/4/17 2:00,0,0,0,0,0,0,0,0,0,24.57275558
2026/4/17 3:00,0,0,0,0,0,0,0,0,0,23.74888895
2026/4/17 4:00,0,0,0,0,0,0,0,0,0,22.9624791
2026/4/17 5:00,0,0,0,0,0,0,0,0,0,22.21162675
2026/4/17 6:00,0,0,0,0,0,0,0,0,0,21.49453275
2026/4/17 7:00,0,0,0,0,0,0,0,0,0,20.80949266
2026/4/17 8:00,0,0,0,0,0,0,0,0,0,20.15489166
2026/4/17 9:00,0,0,0,0,0,0,0,0,0,19.52919973
2026/4/17 10:00,0,0,0,0,0,0,0,0,0,18.93096711
2026/4/17 11:00,0,0,0,0,0,0,0,0,0,18.35881998
2026/4/17 12:00,0,0,0,0,0,0,0,0,0,17.8114564
2026/4/17 13:00,0,0,0,0,0,0,0,0,0,17.28764249
2026/4/17 14:00,0,0,0,0,0,0,0,0,0,16.78620874
2026/4/17 15:00,0,0,0,0,0,0,0,0,0,16.30604661
2026/4/17 16:00,0,0,0,0,0,0,0,0,0,15.84610528
2026/4/17 17:00,0,0,0,0,0,0,0,0,0,15.40538855
2026/4/17 18:00,0,0,0,0,0,0,0,0,0,14.98295195
2026/4/17 19:00,0,0,0,0,0,0,0,0,0,14.57789999
2026/4/17 20:00,0,0,0,0,0,0,0,0,0,14.18938356
2026/4/17 21:00,0,0,0,0,0,0,0,0,0,13.81659744
2026/4/17 22:00,0,0,0,0,0,0,0,0,0,13.45877803
2026/4/17 23:00,0,0,0,0,0,0,0,0,0,13.11520107
2026/4/18 0:00,0,0,0,0,0,0,0,0,0,12.78517965
2026/4/18 1:00,0,0,0,0,0,0,0,0,0,12.46806214
2026/4/18 2:00,0,0,0,0,0,0,0,0,0,12.1632304
2026/4/18 3:00,0,0,0,0,0,0,0,0,0,11.87009799
2026/4/18 4:00,0,0,0,0,0,0,0,0,0,11.58810849
2026/4/18 5:00,0,0,0,0,0,0,0,0,0,11.31673392
2026/4/18 6:00,0,0,0,0,0,0,0,0,0,11.05547327
2026/4/18 7:00,0,0,0,0,0,0,0,0,0,10.80385105
2026/4/18 8:00,0,0,0,0,0,0,0,0,0,10.56141596
2026/4/18 9:00,0,0,0,0,0,0,0,0,0,10.32773966
2026/4/18 10:00,0,0,0,0,0,0,0,0,0,10.1024155
2026/4/18 11:00,0,0,0,0,0,0,0,0,0,9.885057433
2026/4/18 12:00,0,0,0,0,0,0,0,0,0,9.675298934
2026/4/18 13:00,0,0,0,0,0,0,0,0,0,9.472791964
2026/4/18 14:00,0,0,0,0,0,0,0,0,0,9.277206014
2026/4/18 15:00,0,0,0,0,0,0,0,0,0,9.088227194
2026/4/18 16:00,0,0,0,0,0,0,0,0,0,8.905557366
2026/4/18 17:00,0,0,0,0,0,0,0,0,0,8.728913324
2026/4/18 18:00,0,0,0,0,0,0,0,0,0,8.558026019
2026/4/18 19:00,0,0,0,0,0,0,0,0,0,8.392639824
2026/4/18 20:00,0,0,0,0,0,0,0,0,0,8.232511842
2026/4/18 21:00,0,0,0,0,0,0,0,0,0,8.07741124
2026/4/18 22:00,0,0,0,0,0,0,0,0,0,7.92711863
2026/4/18 23:00,0,0,0,0,0,0,0,0,0,7.781425478
2026/4/19 0:00,0,0,0,0,0,0,0,0,0,7.640133541
2026/4/19 1:00,0,0,0,0,0,0,0,0,0,7.503054337
2026/4/19 2:00,0,0,0,0,0,0,0,0,0,7.370008645
2026/4/19 3:00,0,0,0,0,0,0,0,0,0,7.240826025
2026/4/19 4:00,0,0,0,0,0,0,0,0,0,7.11534437
2026/4/19 5:00,0,0,0,0,0,0,0,0,0,6.993409477
2026/4/19 6:00,0,0,0,0,0,0,0,0,0,6.87487464
2026/4/19 7:00,0,0,0,0,0,0,0,0,0,6.75960027
2026/4/19 8:00,0,0,0,0,0,0,0,0,0,6.647453529
2026/4/19 9:00,0,0,0,0,0,0,0,0,0,6.538307983
2026/4/19 10:00,0,0,0,0,0,0,0,0,0,6.432043279
2026/4/19 11:00,0,0,0,0,0,0,0,0,0,6.328544835
2026/4/19 12:00,0,0,0,0,0,0,0,0,0,6.227703543
2026/4/19 13:00,0,0,0,0,0,0,0,0,0,6.129415493
2026/4/19 14:00,0,0,0,0,0,0,0,0,0,6.033581709
2026/4/19 15:00,0,0,0,0,0,0,0,0,0,5.940107901
2026/4/19 16:00,0,0,0,0,0,0,0,0,0,5.848904223
2026/4/19 17:00,0,0,0,0,0,0,0,0,0,5.759885051
2026/4/19 18:00,0,0,0,0,0,0,0,0,0,5.672968774
2026/4/19 19:00,0,0,0,0,0,0,0,0,0,5.588077582
2026/4/19 20:00,0,0,0,0,0,0,0,0,0,5.505137284
2026/4/19 21:00,0,0,0,0,0,0,0,0,0,5.424077122
2026/4/19 22:00,0,0,0,0,0,0,0,0,0,5.344829599
2026/4/19 23:00,0,0,0,0,0,0,0,0,0,5.267330315
2026/4/20 0:00,0,0,0,0,0,0,0,0,0,5.191517813
2026/4/20 1:00,0,0,0,0,0,0,0,0,0,5.117333435
2026/4/20 2:00,0,0,0,0,0,0,0,0,0,5.044721174
2026/4/20 3:00,0,0,0,0,0,0,0,0,0,4.973627553
2026/4/20 4:00,0,0,0,0,0,0,0,0,0,4.904001489
2026/4/20 5:00,0,0,0,0,0,0,0,0,0,4.835794183
2026/4/20 6:00,0,0,0,0,0,0,0,0,0,4.768958999
2026/4/20 7:00,0,0,0,0,0,0,0,2.4,0,4.703451365
2026/4/20 8:00,0.216115353,0.216115353,0.216115353,0.648346059,0.32417303,0.216115353,0.504269157,0.216115353,0,4.639228665
2026/4/20 9:00,1.278682506,0,0,1.278682506,0,0,0,0,0,4.576250145
2026/4/20 10:00,0,0,1.429115741,0,0,0,0,0,0,4.514476822
2026/4/20 11:00,0,0.14,0.266666667,0,0.12581745,0.216666667,0,0,0.116666667,4.453871396
2026/4/20 12:00,0.261111111,0,0,0.333333333,0,0,0,0.688839136,0,4.39439817
2026/4/20 13:00,0,0,0,0,1.289427737,0,0,0,0,4.336022968
2026/4/20 14:00,0,0,0,0,0,0,0,0,0,4.278713065
2026/4/20 15:00,0,0,0,0,0,0,0,0,0,4.222437113
2026/4/20 16:00,0.264912944,0,0,0.05,0,0,0,0,0.172222222,4.167165077
2026/4/20 17:00,0,0,1.2,0,0,0,0,0,0,4.112868169
2026/4/20 18:00,0,0,0,0,1.2,0,0,3.199999998,0,4.05951879
2026/4/20 19:00,0,0,0,0,0,1.2,0,0,0,4.429127675
2026/4/20 20:00,0,0,0,0,8.4,0,0,0,0,5.182732685
2026/4/20 21:00,0,0,0,0,0,0,5.4,4.2,0,6.244274364
2026/4/20 22:00,0,0,0,0,0,0,0,0,6.799999998,6.742309213
2026/4/20 23:00,0,0,0,0,0,0,0,0,0,6.870585879
2026/4/21 0:00,0,0,0,0,0,0,0,0,0,7.28294517
2026/4/21 1:00,0,0,0,0,0,0,0,0.262978742,0.682601598,7.708546422
2026/4/21 2:00,0,0,0,0,0,0,0,0,1.2,7.511519291
2026/4/21 3:00,0,0,0,0,0,4.453022712,0.336678436,0,0.883780894,7.329036908
2026/4/21 4:00,1.2,0,1.600000002,0,0,0,0,3.3,0,7.202042308
2026/4/21 5:00,0.068769479,0.04584632,0.091692639,0,0,0,0.04584632,0.091692639,0,7.519477916
2026/4/21 6:00,0.121393909,0,0.299914363,0.207083727,0,0,0,0.14567269,0.128534727,10.39532432
2026/4/21 7:00,0,0,1.121802131,0,0,0,0,0,1.972824437,10.78649389
2026/4/21 8:00,0,4.806048837,0,0,0,0,0,0,4.005040697,19.61571941
2026/4/21 9:00,0,0,0,0,11.33263711,0,0,0,0,33.09711778
2026/4/21 10:00,0,0,1.369844049,2.191750479,0,2.839096772,0.913229366,0,0,42.41362906
2026/4/21 11:00,0,0,0,2.200000002,0,0,0,0,0,40.56044196
2026/4/21 12:00,0,6,0,0,0,0,0,0,11.70455403,38.8111671
2026/4/21 13:00,3.628739027,3.628739027,5.241511928,2.419159352,2.956750319,3.023949189,0,0,7.411253469,37.83308827
2026/4/21 14:00,0,5.761163127,13.82679151,0,0,0,4.896988658,0,4.320872346,37.18581509
2026/4/21 15:00,0,0,0,0,0,1.2,0,0,0,42.523858
2026/4/21 16:00,0,0,0,1.04927182,0,0,0,0,4.546844557,49.27912489
2026/4/21 17:00,0,0,6.28381117,0,0,0,0,0,0,47.1502314
2026/4/21 18:00,0,0,0,0,0,0,0,0,0,45.79074117
2026/4/21 19:00,0,0,0,0,0,0,0,0,0,47.41360215
2026/4/21 20:00,0,0,0,0,0,0,0,0,0,58.35467457
2026/4/21 21:00,0,0,0,0,0,0,0,0,0,75.57000211
2026/4/21 22:00,0,0,0,0,0,0,0,0,0,84.67876729
2026/4/21 23:00,0,0,0,0,0,0,0,0,0,83.89144689
2026/4/22 0:00,0,0,0,0,0,0,0,0,0,113.5303623
2026/4/22 1:00,0,0,0,0,0,0,0,0,0,167.2369787
2026/4/22 2:00,0,0,0,0,0,0,0,0,0,220.9636637
2026/4/22 3:00,0,0,0,0,0,0,0,0,0,211.9148603
2026/4/22 4:00,0,0,0,0,0,0,0,0,0,211.2702698
2026/4/22 5:00,0,0,0,0,0,0,0,0,0,212.0924018
2026/4/22 6:00,0,0,0,0,0,0,0,0,0,202.0112107
2026/4/22 7:00,0,0,0,0,0,0,0,0,0,192.4463371
2026/4/22 8:00,0,0,0,0,0,0,0,0,0,183.3705782
2026/4/22 9:00,0,0,0,0,0,0,0,0,0,174.7581908
2026/4/22 10:00,0,0,0,0,0,0,0,0,0,166.5848119
2026/4/22 11:00,0,0,0,0,0,0,0,0,0,158.8273831
2026/4/22 12:00,0,0,0,0,0,0,0,0,0,151.4640798
2026/4/22 13:00,0,0,0,0,0,0,0,0,0,144.4742437
2026/4/22 14:00,0,0,0,0,0,0,0,0,0,137.8383195
2026/4/22 15:00,0,0,0,0,0,0,0,0,0,131.5377953
2026/4/22 16:00,0,0,0,0,0,0,0,0,0,125.5551455
2026/4/22 17:00,0,0,0,0,0,0,0,0,0,119.8737776
2026/4/22 18:00,0,0,0,0,0,0,0,0,0,114.4779815
2026/4/22 19:00,0,0,0,0,0,0,0,0,0,109.3528822
2026/4/22 20:00,0,0,0,0,0,0,0,0,0,104.4843941
2026/4/22 21:00,0,0,0,0,0,0,0,0,0,99.85917873
2026/4/22 22:00,0,0,0,0,0,0,0,0,0,95.46460444
2026/4/22 23:00,0,0,0,0,0,0,0,0,0,91.28870826
2026/4/23 0:00,0,0,0,0,0,0,0,0,0,87.32015993
2026/4/23 1:00,0,0,0,0,0,0,0,0,0,83.54822791
2026/4/23 2:00,0,0,0,0,0,0,0,0,0,79.96274719
2026/4/23 3:00,0,0,0,0,0,0,0,0,0,76.55408892
2026/4/23 4:00,0,0,0,0,0,0,0,0,0,73.31313166
2026/4/23 5:00,0,0,0,0,0,0,0,0,0,70.23123422
2026/4/23 6:00,0,0,0,0,0,0,0,0,0,67.30020996
2026/4/23 7:00,0,0,0,0,0,0,0,0,0,64.51230248
2026/4/23 8:00,0,0,0,0,0,0,0,0,0,61.86016267
2026/4/23 9:00,0,0,0,0,0,0,0,0,0,59.33682698
2026/4/23 10:00,0,0,0,0,0,0,0,0,0,56.93569685
2026/4/23 11:00,0,0,0,0,0,0,0,0,0,54.6505193
2026/4/23 12:00,0,0,0,0,0,0,0,0,0,52.47536852
2026/4/23 13:00,0,0,0,0,0,0,0,0,0,50.40462851
2026/4/23 14:00,0,0,0,0,0,0,0,0,0,48.4329766
2026/4/23 15:00,0,0,0,0,0,0,0,0,0,46.55536789
2026/4/23 16:00,0,0,0,0,0,0,0,0,0,44.76702055
2026/4/23 17:00,0,0,0,0,0,0,0,0,0,43.06340186
2026/4/23 18:00,0,0,0,0,0,0,0,0,0,41.44021502
2026/4/23 19:00,0,0,0,0,0,0,0,0,0,39.89338673
2026/4/23 20:00,0,0,0,0,0,0,0,0,0,38.4190553
2026/4/23 21:00,0,0,0,0,0,0,0,0,0,37.01355955
2026/4/23 22:00,0,0,0,0,0,0,0,0,0,35.6734282
2026/4/23 23:00,0,0,0,0,0,0,0,0,0,34.3953699
2026/4/24 0:00,0,0,0,0,0,0,0,0,0,33.17626368
2026/4/24 1:00,0,0,0,0,0,0,0,0,0,32.01315007
2026/4/24 2:00,0,0,0,0,0,0,0,0,0,30.90322257
2026/4/24 3:00,0,0,0,0,0,0,0,0,0,29.84381961
2026/4/24 4:00,0,0,0,0,0,0,0,0,0,28.83241698
2026/4/24 5:00,0,0,0,0,0,0,0,0,0,27.86662056
2026/4/24 6:00,0,0,0,0,0,0,0,0,0,26.94415958
2026/4/24 7:00,0,0,0,0,0,0,0,0,0,26.06288012
2026/4/24 8:00,0,0,0,0,0,0,0,0,0,25.22073898
2026/4/24 9:00,0,0,0,0,0,0,0,0,0,24.41579795
2026/4/24 10:00,0,0,0,0,0,0,0,0,0,23.64621826
2026/4/24 11:00,0,0,0,0,0,0,0,0,0,22.91025544
2026/4/24 12:00,0,0,0,0,0,0,0,0,0,22.20625437
2026/4/24 13:00,0,0,0,0,0,0,0,0,0,21.53264464
2026/4/24 14:00,0,0,0,0,0,0,0,0,0,20.88793613
2026/4/24 15:00,0,0,0,0,0,0,0,0,0,20.27071484
2026/4/24 16:00,0,0,0,0,0,0,0,0,0,19.67963893
2026/4/24 17:00,0,0,0,0,0,0,0,0,0,19.11343495
2026/4/24 18:00,0,0,0,0,0,0,0,0,0,18.57089432
2026/4/24 19:00,0,0,0,0,0,0,0,0,0,18.05086996
2026/4/24 20:00,0,0,0,0,0,0,0,0,0,17.55227307
2026/4/24 21:00,0,0,0,0,0,0,0,0,0,17.07407015
2026/4/24 22:00,0,0,0,0,0,0,0,0,0,16.61528011
2026/4/24 23:00,0,0,0,0,0,0,0,0,0,16.17497157
2026/4/25 0:00,0,0,0,0,0,0,0,0,0,15.75226029
2026/4/25 1:00,0,0,0,0,0,0,0,0,0,15.34630673
2026/4/25 2:00,0,0,0,0,0,0,0,0,0,14.95631375
2026/4/25 3:00,0,0,0,0,0,0,0,0,0,14.58152442
2026/4/25 4:00,0,0,0,0,0,0,0,0,0,14.22121995
2026/4/25 5:00,0,0,0,0,0,0,0,0,0,13.8747177
2026/4/25 6:00,0,0,0,0,0,0,0,0,0,13.54136936
2026/4/25 7:00,0,0,0,0,0,0,0,0,0,13.22055917
2026/4/25 8:00,0,0,0,0,0,0,0,0,0,12.91170223
2026/4/25 9:00,0,0,0,0,0,0,0,0,0,12.61424293
2026/4/25 10:00,0,0,0,0,0,0,0,0,0,12.32765345
2026/4/25 11:00,0,0,0,0,0,0,0,0,0,12.05143232
2026/4/25 12:00,0,0,0,0,0,0,0,0,0,11.78510308
2026/4/25 13:00,0,0,0,0,0,0,0,0,0,11.528213
2026/4/25 14:00,0,0,0,0,0,0,0,0,0,11.28033188
2026/4/25 15:00,0,0,0,0,0,0,0,0,0,11.04105085
2026/4/25 16:00,0,0,0,0,0,0,0,0,0,10.80998134
2026/4/25 17:00,0,0,0,0,0,0,0,0,0,10.586754
2026/4/25 18:00,0,0,0,0,0,0,0,0,0,10.37101775
2026/4/25 19:00,0,0,0,0,0,0,0,0,0,10.16243881
2026/4/25 20:00,0,0,0,0,0,0,0,0,0,9.960699867
2026/4/25 21:00,0,0,0,0,0,0,0,0,0,9.7654992
2026/4/25 22:00,0,0,0,0,0,0,0,0,0,9.576549904
2026/4/25 23:00,0,0,0,0,0,0,0,0,0,9.393579132
2026/4/26 0:00,0,0,0,0,0,0,0,0,0,9.216327382
2026/4/26 1:00,0,0,0,0,0,0,0,0,0,9.04454782
2026/4/26 2:00,0,0,0,0,0,0,0,0,0,8.878005639
2026/4/26 3:00,0,0,0,0,0,0,0,0,0,8.71647745
2026/4/26 4:00,0,0,0,0,0,0,0,0,0,8.5597507
2026/4/26 5:00,0,0,0,0,0,0,0,0,0,8.40762313
2026/4/26 6:00,0,0,0,0,0,0,0,0,0,8.259902253
2026/4/26 7:00,0,0,0,0,0,0,0,0,0,8.116404858
2026/4/26 8:00,0,0,0,0,0,0,0,0,0,7.976956547
2026/4/26 9:00,0,0,0,0,0,0,0,0,0,7.841391286
2026/4/26 10:00,0,0,0,0,0,0,0,0,0,7.709550989
2026/4/26 11:00,0,0,0,0,0,0,0,0,0,7.581285116
2026/4/26 12:00,0,0,0,0,0,0,0,0,0,7.456450292
2026/4/26 13:00,0,0,0,0,0,0,0,0,0,7.334909951
2026/4/26 14:00,0,0,0,0,0,0,0,0,0,7.216533992
2026/4/26 15:00,0,0,0,0,0,0,0,0,0,7.10119846
2026/4/26 16:00,0,0,0,0,0,0,0,0,0,6.988785229
2026/4/26 17:00,0,0,0,0,0,0,0,0,0,6.879181723
2026/4/26 18:00,1.8,0,1.2,0,0,0,0,0,0,6.772280627
2026/4/26 19:00,0,0,0,0,0,0,0,0,1.8,6.667979635
2026/4/26 20:00,0,0,0,0,0,0,0,0,0,6.566181193
2026/4/26 21:00,0,0,0,0,0,0,0,0,0,6.466792267
2026/4/26 22:00,0.6,0,0,0,0.133333333,0,0.566666667,0,0,6.369724116
2026/4/26 23:00,0,0,0.360071393,0,0,1.524729294,0,0,0,6.27489208
2026/4/27 0:00,0,0,0,0,0,1.2,0,0,0,6.18221538
2026/4/27 1:00,0,0,3.175014765,0,0,0,0,13.03427115,0,6.09161692
2026/4/27 2:00,2.800000002,0,6,0,1.600000002,0,2.16,0,0,6.003023112
2026/4/27 3:00,0,0,0,0,0,0,0,0,0.376960137,5.916363697
2026/4/27 4:00,0,0,0,1.884800687,0,0,0,0,0,5.831571585
2026/4/27 5:00,0,0,0,0,0,0.167537839,0.069807433,0.139614866,0,5.748582698
2026/4/27 6:00,0,0,0,0.565440206,0.565440206,0,0,0,0,6.286922792
2026/4/27 7:00,0,0,0,0,0,0,0,1.130880412,0,6.735110659
2026/4/27 8:00,0,0,0,0,0,0,0,0,0,6.611853509
2026/4/27 9:00,0,0,0,0,0,0,0,0,0,6.496324326
2026/4/27 10:00,0,0,0,0,0,6.367747484,0,0,0,6.769575548
2026/4/27 11:00,0,0,3.400000002,7.2,0,0,3.6,0,0,7.397216178
2026/4/27 12:00,0,0,0,0,0,0,0,0,2.4,7.698626412
2026/4/27 13:00,0,1.83271165,7.330846601,0,0,2.029073613,0,4.45087115,2.35634355,25.89230852
2026/4/27 14:00,0,0,23.27728849,0,0,0,0,0,0,45.90758726
2026/4/27 15:00,1.8,4.8,2.200000002,1.2,0,0,0,0,3.6,43.87527161
2026/4/27 16:00,2.628691558,0,0,1.616205395,2.203916448,0,0,0,1.542741514,44.0572907
2026/4/27 17:00,1.903011322,0,2.24355019,0,0,0,0,0,0,42.14021835
2026/4/27 18:00,0,0.748165158,0,0,0.460409328,0,0.299266063,0,0,41.21083435
2026/4/27 19:00,0,0,0,0,0,0,0,0,0,40.29672611
2026/4/27 20:00,0,0,6.533975719,0,0,0,0,0,0,38.59612551
2026/4/27 21:00,0,5.109767602,0,0,4.73826481,0,0,0,2.842958886,36.98829196
2026/4/27 22:00,0,7.2,0,0,0,0,0,0,0,42.38846443
2026/4/27 23:00,1.060243858,0,43.75826764,0,0,0,11.66268244,0,0,63.29041727
2026/4/28 0:00,0,0,6,0,0,10.8,0,0,0,63.75655372
2026/4/28 1:00,0,0,0,0,15.19464773,0,0,21.6,0,94.01667109
2026/4/28 2:00,0,0,0,3.199999998,0,0,1.2,0,0,135.7182995
2026/4/28 3:00,3,0,0,0,0,0,0,0,0,155.4872172
2026/4/28 4:00,6.400000002,6,15.6,0,0,11.1,7.2,0,0,163.170572
2026/4/28 5:00,0,0,0,0,0,7.8,0,0,10.2,162.4794278
2026/4/28 6:00,3.80101472,0,0,0,0,2.418827549,0,0,0,156.7134127
2026/4/28 7:00,0,0,0.216666667,0.3,0.133333333,0,0.366666667,0,0.277777778,149.3464693
2026/4/28 8:00,0,0,0,0,0,0,0,0,0,152.2374428
2026/4/28 9:00,0,0,0,0,0,0,0,0,0,168.5530596
2026/4/28 10:00,0,0,0,0,0,0,0,0,0,173.9891898
2026/4/28 11:00,0,0,0,0,0,0,0,0,0,290.7503502
2026/4/28 12:00,0,0,0,0,0,0,0,0,0,313.0710473
2026/4/28 13:00,0,0,0,0,0,0,0,0,0,377.7384532
2026/4/28 14:00,0,0,0,0,0,0,0,0,0,367.5718782
2026/4/28 15:00,0,0,0,0,0,0,0,0,0,354.5429606
2026/4/28 16:00,0,0,0,0,0,0,0,0,0,437.0299561
2026/4/28 17:00,0,0,0,0,0,0,0,0,0,454.8225847
